Video Title,Number of Viewers,Video posting date,Video Length
"Alphabet ABC Phonics - Part 1: A, B, C, D, E, F, and G | CoCoMelon Nursery Rhymes & Kids Songs",45M views,8 years ago,7:09
"Learn the ABCs in Lower-Case: ""s"" is for sun and square",9.6M views,9 years ago,1:08
"Learn the ABCs in Lower-Case: ""r"" is for rabbit and rainbow",8M views,9 years ago,1:10
"Learn the ABCs in Lower-Case: ""q"" is for queen and quilt",7.3M views,9 years ago,0:53
"Learn the ABCs in Lower-Case: ""p"" is for pig and penguin",12M views,9 years ago,1:17
"Learn the ABCs in Lower-Case: ""o"" is for orange and owl",15M views,9 years ago,1:07
"Learn the ABCs in Lower-Case: ""n"" is for newt and nest",16M views,9 years ago,1:18
"Learn the ABCs in Lower-Case: ""m"" is for mouse and maze",11M views,9 years ago,1:31
"Learn the ABCs in Lower-Case: ""l"" is for lion and ladybug",24M views,9 years ago,1:33
"Learn the ABCs in Lower-Case: ""k"" is for kite and kangaroo",6.7M views,9 years ago,1:56
"Learn the ABCs in Lower-Case: ""j"" is for jelly bean and jack-in-the-box",13M views,9 years ago,0:51
"Learn the ABCs in Lower-Case: ""i"" is for island and ice cream",10M views,9 years ago,1:00
"Learn the ABCs in Lower-Case: ""h"" is for hippo and house",15M views,9 years ago,1:15
"Learn the ABCs in Lower-Case: ""g"" is for gorilla and giraffe",9.4M views,9 years ago,1:05
"Learn the ABCs in Lower-Case: ""f"" is for fish and frog",10M views,9 years ago,0:51
"Learn the ABCs in Lower-Case: ""e"" is for elephant and egg",18M views,9 years ago,1:29
"Learn the ABCs in Lower-Case: ""d"" is for duck and dog",22M views,9 years ago,1:15
"Learn the ABCs in Lower-Case: ""c"" is for cat and car",18M views,9 years ago,0:53
"Learn the ABCs in Lower-Case: ""b"" is for balloon and bear",30M views,9 years ago,0:58
"Learn the ABCs in Lower-Case: ""a"" is for ant and apple",27M views,9 years ago,1:07
Read Along with the ABCs!,23M views,9 years ago,0:52
The ABC Song with Jumping Kangaroo,14M views,9 years ago,0:30
The Alphabet Song (The ABCs) in Lower-Case Letters,26M views,9 years ago,0:49
"Learn the ABCs: ""Z"" is for Zebra",13M views,9 years ago,1:23
"Learn the ABCs: ""Y"" is for Yoyo",11M views,9 years ago,1:05
"Learn the ABCs: ""X"" is for Xylophone",15M views,9 years ago,1:18
"Learn the ABCs: ""W"" is for ""Whale""",12M views,9 years ago,1:01
"Learn the ABCs: ""V"" is for Vegetables",14M views,9 years ago,0:45
"Learn the ABCs: ""U"" is for Umbrella",15M views,9 years ago,2:08
"Learn the ABCs: ""T"" is for Train",14M views,9 years ago,1:22
"Learn the ABCs: ""S"" is for Sun",15M views,9 years ago,1:08
"Learn the ABCs: ""R"" is for Rabbit",16M views,10 years ago,1:12
"Learn the ABCs: ""Q"" is for Queen",17M views,10 years ago,0:56
"Learn the ABCs: ""P' is for Penguin",25M views,10 years ago,1:17
"Learn the ABCs: ""O"" is for Owl",24M views,10 years ago,1:09
"Learn the ABCs: ""N"" is for Newt",24M views,10 years ago,1:20
"Learn the ABCs: ""M"" is for Mouse",21M views,10 years ago,1:32
"Learn the ABCs: ""L"" is for Lion",23M views,10 years ago,1:35
"Learn the ABCs: ""K"" is for Kangaroo",31M views,10 years ago,2:00
"Learn the ABCs: ""J"" is for Jack in the Box",29M views,10 years ago,0:53
"Learn the ABCs: ""H"" is for House",33M views,10 years ago,1:16
"Learn the ABCs: ""I"" is for Ice-cream",32M views,10 years ago,1:02
"Learn the ABCs: ""G"" is for Gorilla",31M views,10 years ago,1:05
"Learn the ABCs: ""F"" is for Fish",41M views,10 years ago,0:52
"Learn the ABCs: ""E"" is for Elephant",49M views,10 years ago,1:30
"Learn the ABCs: ""D"" is for Duck",62M views,10 years ago,1:15
"Learn the ABCs: ""C"" is for Cat",44M views,10 years ago,0:55
"Learn the ABCs: ""B"" is for Bear",56M views,10 years ago,1:03
"Learn the ABCs: ""A"" is for Ant",107M views,10 years ago,1:05
"Learn the ABCs: ""P"" is for Pig and Penguin",6.5M views,13 years ago,1:31
"Learn the ABCs: ""L"" is for Lion and Ladybug",18M views,13 years ago,1:48
"Learn the ABCs: ""K"" is for Kangaroo",6.5M views,13 years ago,2:13
ABC Song with Cute Ending,208M views,14 years ago,0:45
ABC Song,15M views,14 years ago,0:30
