Video Title,Number of Viewers,Video posting date,Video Length
Comets | Space Song | Pinkfong Songs for Children,"958,196 views","Apr 13, 2018",1:09
WE LOVE PINKFONG BABY SHARK - Saeed Malkawi,"90,973 views","Apr 13, 2018",1:09
WE LOVE PINKFONG BABY SHARK_CJ Neo,"39,730 views","Apr 13, 2018",1:25
WE LOVE PINKFONG BABY SHARK_Hesti Widya,"71,777 views","Apr 13, 2018",1:26
WE LOVE PINKFONG BABY SHARK - Alicia Tan,"445,626 views","Apr 13, 2018",0:48
WE LOVE PINKFONG BABY SHARK - H Johnson,"56,278 views","Apr 13, 2018",0:39
We Love Pinkfong Baby Shark_Chantelle Dias,"71,428 views","Apr 13, 2018",0:09
[PINKFONG LIVE / TOY GIVEAWAY] WE LOVE PINKFONG BABY SHARK,"1,451,027 views","Streamed live on Apr 12, 2018",20:05
Chang Chang Chang | Animal Songs | เพลงช้าง | เพลงอนุบาลภาษาไทย | เพลง Pinkfong สำหรับเด็ก,"1,478,123 views","Apr 12, 2018",1:09
Feelings | Word Play | Pinkfong Songs for Children,"3,566,600 views","Apr 10, 2018",1:24
Sharks Picnic | Sing Along with Baby Shark | Pinkfong Songs for Children,"2,422,667 views","Apr 7, 2018",1:14
Stars | Space Song | Pinkfong Songs for Children,"6,368,859 views","Apr 6, 2018",1:09
Did You Ever See My Tail? | Dance Dance Pinkfong | Pinkfong Songs for Children,"1,531,019 views","Apr 5, 2018",1:38
Dancing Shapes | Word Play | Pinkfong Songs for Children,"1,153,140 views","Apr 3, 2018",1:40
Baby Shark Season 1&2 ! | Sing Along with Baby Shark | Compilation | Pinkfong Songs for Children,"19,068,629 views","Apr 1, 2018",20:32
Baby Shark Teeth | Sing Along with Baby Shark | Pinkfong Songs for Children,"6,695,308 views","Mar 31, 2018",1:33
Moon | Space Song | Pinkfong Songs for Children,"771,356 views","Mar 30, 2018",1:15
Baby Shark | Dance Dance Pinkfong | Pinkfong Songs for Children,"75,955,082 views","Mar 28, 2018",1:57
T-Rex Finger Family | Finger Puppets | Pinkfong Plush | Pinkfong Songs for Children,"419,660 views","Mar 25, 2018",1:41
Wedding in the Sea | Sing Along with Baby Shark | Pinkfong Songs for Children,"3,125,931 views","Mar 24, 2018",1:41
Sun | Space Song | Pinkfong Songs for Children,"1,156,391 views","Mar 23, 2018",1:09
Telling Time | Word Play | Pinkfong Songs for Children,"541,165 views","Mar 22, 2018",1:24
Monkey Banana and more | Dance Along | Dance Compilation | Pinkfong Songs for Children,"73,495,258 views","Mar 18, 2018",1:09
Pinkfong Arirang | Korean Traditional Music | Pinkfong Songs for Children,"298,151 views","Mar 17, 2018",1:52
Shark Dance Party | Sing Along with Baby Shark | Pinkfong Songs for Children,"4,839,373 views","Mar 17, 2018",1:34
"Pinkfong Around the World! | Manila, Philippines | Pinkfong Songs for Children","836,328 views","Mar 17, 2018",2:31
Saturn | Space Song | Pinkfong Songs for Children,"1,270,222 views","Mar 16, 2018",1:19
Opposites | Word Play | Pinkfong Songs for Children,"360,404 views","Mar 13, 2018",1:09
Pet Finger Family | Finger Puppets | Pinkfong Plush | Pinkfong Songs for Children,"1,772,820 views","Mar 11, 2018",1:46
This Old Shark | Sing Along with Baby Shark | Pinkfong Songs for Children,"1,275,392 views","Mar 10, 2018",1:17
Jupiter | Space Song | Pinkfong Songs for Children,"2,025,466 views","Mar 9, 2018",1:09
Hurry Hurry Drive the Fire Truck | Word Play | Pinkfong Songs for Children,"1,430,882 views","Mar 6, 2018",1:36
The Little Mermaids and 7+ songs | Princess Songs | Compilation | Pinkfong Songs for Children,"4,663,405 views","Mar 4, 2018",18:50
Baby Shark Jobs | Sing Along with Baby Shark | Pinkfong Songs for Children,"1,870,006 views","Mar 3, 2018",1:19
Mars | Space Song | Pinkfong Songs for Children,"714,793 views","Mar 2, 2018",1:09
Vroom Vroom Family | Word Play | Pinkfong Songs for Children,"605,310 views","Feb 27, 2018",1:23
Kung Fu Fighting | Dance Along | Pinkfong Songs for Children,"1,408,650 views","Feb 25, 2018",1:16
Shark Finger Family | Finger Puppets | Pinkfong Plush | Pinkfong Songs for Children,"5,073,843 views","Feb 24, 2018",1:47
Cinderella | Princess Songs | Pinkfong Songs for Children,"1,390,908 views","Feb 23, 2018",1:24
Monkey Banana and more | Word Play | +Compilation | Pinkfong Songs for Children,"5,233,613 views","Feb 21, 2018",20:32
London Bridge | Dance Along | Pinkfong Songs for Children,"5,116,027 views","Feb 18, 2018",1:14
Orchestra Sharks | Baby Shark | Pinkfong Songs for Children,"13,974,148 views","Feb 17, 2018",2:15
Earth | Space Song | Pinkfong Songs for Children,"2,848,259 views","Feb 16, 2018",1:09
Move Like the Baby Shark | Word Play | Pinkfong Songs for Children,"2,165,801 views","Feb 13, 2018",1:24
Ants in My Pants | Dance Along | Pinkfong Songs for Children,"2,235,192 views","Feb 11, 2018",1:15
Sickness-Hospital Play and More | Body Parts Songs | +Compilation | Pinkfong Songs for Children,"13,712,522 views","Feb 10, 2018",14:29
Venus | Planet Song | Pinkfong Songs for Children,"5,727,325 views","Feb 9, 2018",1:32
Five Senses | Word Play | Pinkfong Songs for Children,"931,774 views","Feb 6, 2018",1:26
Go Bananas | Dance Along | Pinkfong Songs for Children,"6,718,765 views","Feb 4, 2018",1:56
Mercury | Space Song | Pinkfong Songs for Children,"5,745,026 views","Feb 3, 2018",1:25
Trip-sa-Zoo | Animal Songs | Pinkfong Awiting Pambata,"585,056 views","Feb 3, 2018",1:47
I Am Special | Body Parts Songs | Pinkfong Songs for Children,"2,352,682 views","Feb 2, 2018",1:40
Kuejina Chingching Nanae | Cheer with Pinkfong! | Pinkfong Songs for Children,"257,953 views","Feb 1, 2018",1:52
Shark Finger Family & more | Sing Along with Baby Shark | Compilation | Pinkfong Songs for Children,"10,484,268 views","Jan 27, 2018",25:32
Why? : Yawning and Burping | Body Parts Songs | Pinkfong Songs for Children,"795,453 views","Jan 26, 2018",1:19
Bones | Word Play | Pinkfong Songs for Children,"460,007 views","Jan 23, 2018",1:35
Swan's Ballet | Dance Along | Pinkfong Songs for Children,"4,869,097 views","Jan 21, 2018",1:45
Beybi Pating sa Wikang Filipino | Beybi Pating | Pinkfong Awiting Pambata,"8,207,858 views","Jan 20, 2018",1:55
Sharky Pokey | Baby Shark | Pinkfong Plush | Pinkfong Songs for Children,"2,007,543 views","Jan 19, 2018",1:52
Monkey Banana | Word Play | Pinkfong Songs for Children,"7,041,058 views","Jan 16, 2018",1:51
Why? : Tears and Skin Colors | Body Parts Songs | Pinkfong Songs for Children,"3,275,726 views","Jan 12, 2018",1:20
Cheetah Running | Dance Along | Pinkfong Songs for Children,"3,237,419 views","Jan 7, 2018",1:13
Colors in the Sea | Learn Colors | Sing Along with Baby Shark | Pinkfong Songs for Children,"3,036,026 views","Jan 6, 2018",1:45
Sickness - Hospital Play / I Am Sick! | Body Parts Songs | Pinkfong Songs for Children,"4,424,900 views","Jan 5, 2018",1:33
1 to 10 Penguins | Word Play | Pinkfong Songs for Children,"1,041,882 views","Jan 2, 2018",1:35
Shark Orchestra Concert | Sing Along with Baby Shark | Pinkfong Songs for Children,"3,020,608 views","Dec 30, 2017",1:57
I've Got the Rhythm | Body Parts Songs | Pinkfong Songs for Children,"2,703,960 views","Dec 29, 2017",1:31
Panda | Word Play | Pinkfong Songs for Children,"2,555,103 views","Dec 26, 2017",1:22
2017 Christmas Carols Compilation | Christmas Carols | +Compilation | Pinkfong Songs for Children,"1,998,041 views","Dec 25, 2017",11:14
Shark Cantata | Christmas Carols | Pinkfong Songs for Children,"3,989,793 views","Dec 24, 2017",2:11
Mga Namamaskong Pating | Baby Shark | Pamaskong Awitin | Pinkfong Songs for Children,"1,380,961 views","Dec 23, 2017",1:47
Best Kids' Songs of 2017 | +Compilation | Pinkfong Songs for Children,"5,240,395 views","Dec 22, 2017",56:34
Summer Santa | Christmas Carols | Pinkfong Songs for Children,"875,908 views","Dec 22, 2017",1:51
Jingle Bells | Pinkfong & Hogi Dance UP | Christmas Carols | Pinkfong Songs for Children,"603,184 views","Dec 20, 2017",1:09
The Penguin Dance | Word Play | Pinkfong Songs for Children,"4,868,263 views","Dec 19, 2017",1:39
S-A-N-T-A | Christmas Carols | Pinkfong Songs for Children,"746,441 views","Dec 17, 2017",1:35
Sharky Pokey | Sing Along with Baby Shark | Pinkfong Songs for Children,"2,161,022 views","Dec 16, 2017",1:28
Immune System - Fight off the Germs | Body Parts Songs | Pinkfong Songs for Children,"10,025,005 views","Dec 15, 2017",1:31
Christmas Day and more | Word Play | +Compilation | Pinkfong Songs for Children,"1,759,995 views","Dec 12, 2017",24:05
Baby Shark Dream Light | Music Box | Lullaby | Baby Shark | Pinkfong Songs for Children,"7,560,651 views","Dec 10, 2017",2:08
Clay Christmas Sharks | Christmas Carols | Baby Shark | Pinkfong Songs for Children,"10,959,031 views","Dec 9, 2017",1:28
Santa's Reindeer | Christmas Carols | Pinkfong Plush | Pinkfong Songs for Children,"1,000,204 views","Dec 8, 2017",1:45
Christmas Day | Christmas Carols | Word Play | Pinkfong Songs for Children,"478,823 views","Dec 5, 2017",1:09
Merry Twistmas Pinkfong! with J-RabbitㅣChristmas CarolsㅣPinkfong Songs for Children,"265,676 views","Dec 4, 2017",2:17
Best Carols for Kids | Christmas Carols | +Compilation | Pinkfong Songs for Children,"3,213,944 views","Dec 3, 2017",25:58
Do-Re-Mi Sharks | Sing Along with Baby Shark | Pinkfong Songs for Children,"6,874,211 views","Dec 2, 2017",1:24
Monkey Banana Dance | Baby Monkey | Dance Along | Pinkfong Songs for Children,"344,380,305 views","Dec 1, 2017",1:43
Vegetables | Word Power | Pinkfong Songs for Children,"644,018 views","Nov 28, 2017",1:27
Vegetables | Word Play | Pinkfong Songs for Children,"691,172 views","Nov 28, 2017",1:25
Best Kids' Songs of November | +Compilation | Lego Baby Shark and More | Pinkfong Songs for Children,"13,414,133 views","Nov 26, 2017",19:39
Baby Shark's Birthday | Sing Along with Baby Shark | Pinkfong Songs for Children,"5,973,162 views","Nov 25, 2017",1:12
Teeth - Cha-Cha Teeth | Body Parts Songs | Pinkfong Songs for Children,"1,535,207 views","Nov 24, 2017",1:09
[App Trailer] Pinkfong Baby Shark Coloring Book,"954,003 views","Nov 23, 2017",0:50
Buffalo | Word Play | Pinkfong Songs for Children,"2,481,888 views","Nov 21, 2017",1:44
How to make Clay Fish | Pinkfong Clay | Baby Shark | Pinkfong Songs for Children,"981,973 views","Nov 19, 2017",2:25
Brain - The Captain Brain | Body Parts Songs | Pinkfong Songs for Children,"5,182,270 views","Nov 17, 2017",1:22
Good Morning Song | Word Play | Pinkfong Songs for Children,"2,222,745 views","Nov 14, 2017",1:21
Outer Space Adventure | Adventure Songs | Pinkfong Songs for Children,"3,355,653 views","Nov 12, 2017",1:43
Hot Clam Buns | Sing Along with Baby Shark | Pinkfong Songs for Children,"5,754,052 views","Nov 11, 2017",1:12
Ocean Adventure | Adventure Songs | Pinkfong Songs for Children,"695,037 views","Nov 7, 2017",1:34
Police Sharks | Sing Along with Baby Shark | Pinkfong Songs for Children,"51,747,627 views","Nov 4, 2017",1:41
Lungs - Twin Lungs | Body Parts Songs | Pinkfong Songs for Children,"2,996,445 views","Nov 2, 2017",1:30
We Wish You a Merry Christmas | Word Play | Pinkfong Songs for Children,"525,612 views","Nov 1, 2017",2:23
Halloween Baby Shark Compilation | Baby Shark | Halloween Song | Pinkfong Songs for Children,"5,486,499 views","Oct 31, 2017",16:18
Pirate Baby Shark and more | Best Halloween Songs | +Compilation | Pinkfong Songs for Children,"5,248,817 views","Oct 29, 2017",32:20
Ghosts on the Coast | Halloween Songs | Pinkfong Songs for Children,"5,393,499 views","Oct 28, 2017",1:48
Halloween ABC | Halloween Songs | Pinkfong Songs for Children,"2,480,090 views","Oct 28, 2017",2:11
Clay Halloween Sharks | Halloween Songs | Baby Shark | Pinkfong Songs for Children,"22,007,895 views","Oct 27, 2017",2:06
The Wheels on the Bus | Word Play | Pinkfong Songs for Children,"2,466,644 views","Oct 24, 2017",1:09
The Shark Band | Sing Along with Baby Shark | Pinkfong Songs for Children,"14,712,900 views","Oct 21, 2017",2:17
The Little Mermaids and 7+ songs | Princess Songs | Compilation | Pinkfong Songs for Children,"2,753,030 views","Oct 20, 2017",17:55
Celebrating 1 Billion Views on YouTube Baby Shark Parade!,"1,658,668 views","Oct 20, 2017",1:09
Tooty-ta Song | Dance Along | Pinkfong Songs for Children,"14,472,885 views","Oct 15, 2017",1:49
"Heart - Thump Thump, Heart Beat | Body Parts Songs | Pinkfong Songs for Children","2,417,336 views","Oct 14, 2017",1:24
Dance with Pinkfong | Sing along with Pinkfong | Pinkfong Songs for Children,"1,808,344 views","Oct 13, 2017",1:09
Baby Shark and 18 more songs | Compilation | Word Play | Pinkfong Songs for Children,"9,158,104 views","Oct 10, 2017",25:19
Walking Walking | Dance Along | Pinkfong Songs for Children,"36,745,566 views","Oct 8, 2017",1:30
Bones - Click Clack Bones | Body Parts Songs | Pinkfong Songs for Children,"1,581,541 views","Oct 7, 2017",1:42
Guess Who? | Halloween Songs | Word Play | Pinkfong Songs for Children,"4,388,069 views","Oct 3, 2017",2:11
Run Away! Clay Baby Shark Fishes! | Pinkfong Clay | Animal Songs | Pinkfong Songs for Children,"4,195,777 views","Oct 1, 2017",1:09
The Shark Family and more | Sing along with baby shark | Pinkfong Songs for Children,"84,883,437 views","Sep 30, 2017",15:23
"Hello, Pinkfong | Sing Along with Pinkfong | Pinkfong Songs for Children","492,170 views","Sep 29, 2017",1:54
Wash Your Hands | Healthy Habits | Word Play | Pinkfong Songs for Children,"5,537,676 views","Sep 26, 2017",1:46
The Penguin Dance | Dance Along | Pinkfong Songs for Children,"54,368,869 views","Sep 26, 2017",1:46
Tyrannosaurus Rex and 23+ songs| Dinosaur Songs | + Compilation | Pinkfong Songs for Children,"33,900,923 views","Sep 23, 2017",30:18
My Princess World | Princess Songs | Pinkfong Songs for Children,"756,127 views","Sep 22, 2017",2:09
"Knock, Knock, Trick-or-Treat | Halloween Songs | Word Play | Pinkfong Songs for Children","2,003,531 views","Sep 18, 2017",1:25
The Old Lion and the fox and 7+ songs| Aesop's Fables | + Compilation | Pinkfong Songs for Children,"2,445,426 views","Sep 17, 2017",23:27
Five Senses | Body Parts Songs | Pinkfong Songs for Children,"3,669,942 views","Sep 16, 2017",1:34
Pinkfong Around the World! | Jakarta Indonesia | DahSyat | Go #BabySharkChallenge🙌🏼 | Pinkfong,"580,065 views","Sep 15, 2017",2:19
We are Princesses | Princess Songs | Pinkfong Songs for Children,"2,701,851 views","Sep 13, 2017",1:30
Baby Shark dalam Bahasa Indonesia | Lagu #BabySharkChallenge | @Pinkfong dan Baby Shark! Lagu Anak,"37,636,975 views","Sep 12, 2017",2:07
The Donkey in the Lion’s Skin | Aesop's Fables | Pinkfong Story Time for Children,"3,530,998 views","Sep 10, 2017",4:26
"Hello, My Body! | Body Parts Songs | Pinkfong Songs for Children","6,676,446 views","Sep 9, 2017",1:21
Let's Sing Together | Sing Along with Pinkfong | Pinkfong Songs for Children,"409,722 views","Sep 8, 2017",1:46
I Am a Music Man | Word Play | Pinkfong Songs for Children,"502,904 views","Sep 5, 2017",1:09
Go #BabySharkChallenge🙌🏼 | Lagu Asli Pinkfong Bayi Yu dari BabySharkChallenge | Pinkfong,"8,210,861 views","Sep 4, 2017",2:07
The Fox and the Grapes | Aesop's Fables | Pinkfong Story Time for Children,"926,143 views","Sep 3, 2017",2:18
Go #BabySharkChallenge🙌🏼 | Lagu Tarian Asli Pinkfong Bayi Yu dari BabySharkChallenge | Pinkfong,"26,127,523 views","Sep 3, 2017",2:07
Twinkle Twinkle Little Shark | Sing along with baby shark | Pinkfong Songs for Children,"5,583,191 views","Sep 2, 2017",1:34
Original Baby Shark | Go #BabySharkChallenge | Special Thank You Video | Pinkfong,"172,550,859 views","Sep 1, 2017",1:09
Sleeping Beauty | Princess Songs | Pinkfong Songs for Children,"2,880,129 views","Aug 30, 2017",2:04
Five Little Monkeys | Word Play | Pinkfong Songs for Children,"137,593,508 views","Aug 29, 2017",2:33
The Peacock and the Crane | Aesop's Fables | Pinkfong Story Time for Children,"3,256,966 views","Aug 27, 2017",1:09
How to make a clay Baby Shark | Pinkfong Clay | Animal Songs | Pinkfong Songs for Children,"12,176,977 views","Aug 25, 2017",3:08
Snow White | Princess Songs | Pinkfong Songs for Children,"3,573,405 views","Aug 23, 2017",1:41
Shape Monsters | Word Play | Pinkfong Songs for Children,"3,381,402 views","Aug 22, 2017",1:41
The Cicada and the Fox | Aesop's Fables | Pinkfong Story Time for Children,"782,560 views","Aug 20, 2017",2:38
The Shark Family | Sing along with baby shark | Pinkfong Songs for Children,"7,843,977 views","Aug 19, 2017",1:09
CUBE Baby Sharks | Pinkfong Cube | Animal Songs | Pinkfong Songs for Children,"9,564,308 views","Aug 18, 2017",1:24
Brush Your Teeth | Word Play | Pinkfong Songs for Children,"2,022,674 views","Aug 15, 2017",1:09
The Frogs Who Desired a King | Aesop's Fables | Pinkfong Story Time for Children,"901,319 views","Aug 13, 2017",3:18
Baby Shark on the Bus | Sing along with baby shark | Pinkfong Songs for Children,"8,595,083 views","Aug 12, 2017",1:38
Walking Walking | Word Play | Pinkfong Songs for Children,"2,708,743 views","Aug 8, 2017",1:33
Spinosaurus vs Tyrannosaurus and more | Dinosaur Songs | + Compilation | Pinkfong Songs for Children,"57,184,238 views","Aug 11, 2017",12:46
The Donkey Fox and the Wolf | Aesop's Fables | Pinkfong Story Time for Children,"1,777,684 views","Aug 6, 2017",1:09
Where Is daddy Shark? | Sing along with baby shark | Pinkfong Songs for Children,"38,396,611 views","Aug 5, 2017",1:17
Clay Baby Shark | Pinkfong Clay | Animal Songs | Pinkfong Songs for Children,"114,760,473 views","Aug 4, 2017",2:07
Beauty and the Beast | Princess Songs | Pinkfong Songs for Children,"2,143,268 views","Aug 2, 2017",1:53
Skidamarink | Word Play | Pinkfong Songs for Children,"21,298,402 views","Aug 1, 2017",2:02
The Milkmaid and Her Pail | Aesop's Fables | Pinkfong Story Time for Children,"1,210,244 views","Jul 30, 2017",3:15
Move Like the Baby Shark | Sing along with baby shark | Pinkfong Songs for Children,"1,226,751 views","Jul 29, 2017",1:33
Pinkfong Baby Shark Cover by J Rabbit | #BabySharkChallenge | Go #BabySharkChallenge,"1,498,957 views","Jul 28, 2017",1:57
Tyrannosaurus Rex | Word Play | Pinkfong Songs for Children,"10,399,340 views","Jul 25, 2017",1:59
The Old Lion and the Fox | Aesop's Fables | Pinkfong Story Time for Children,"19,361,078 views","Jul 23, 2017",4:34
S-H-A-R-K | Sing along with baby shark | Pinkfong Songs for Children,"2,979,017 views","Jul 22, 2017",1:23
Counting 1 to 5 | Word Play | Pinkfong Songs for Children,"2,983,479 views","Jul 18, 2017",2:23
V.W.X.Y.Z Dance | ABC Dance | Pinkfong Songs for Children,"2,032,050 views","Jul 16, 2017",3:02
Welcome to Safari | Animal Songs | + Compilation | Pinkfong Songs for Children,"7,965,028 views","Jul 15, 2017",45:54
Shark 123 | Baby Shark Number Song | Sing along with baby shark | Pinkfong Songs for Children,"2,566,519 views","Jul 14, 2017",1:32
Polar Bear to ABC | Baby Shark and More | Compilation | Word Play | Pinkfong Songs for Children,"24,976,814 views","Jul 11, 2017",9:46
S.T.U Dance | ABC Dance | Pinkfong Songs for Children,"366,502 views","Jul 9, 2017",1:09
Powerful Bald Eagle | Eagle | Animal Songs | Pinkfong Songs for Children,"2,054,090 views","Jul 8, 2017",1:31
Shark ABC | Now I know my ABCs! | Sing along with baby shark | Pinkfong Songs for Children,"190,841,389 views","Jul 7, 2017",0:50
ABC | Word Play | Pinkfong Songs for Children,"827,764 views","Jul 4, 2017",1:15
If I Were a Butterfly | Bug Songs | Pinkfong Songs for Children,"682,922 views","Jul 2, 2017",1:45
P.Q.R Dance | ABC Dance | Pinkfong Songs for Children,"293,000 views","Jul 2, 2017",2:01
Baby Shark Bus | The shark bus goes round and round | Bus Songs | Pinkfong Songs for Children,"264,741,753 views","Jul 1, 2017",1:34
Pinkfong's Song | Word Play | Pinkfong Songs for Children,"407,035 views","Jun 27, 2017",1:37
The Three Mimuses | Dinosaur Songs | Pinkfong Songs for Children,"4,351,784 views","Jun 23, 2017",1:42
Baby Animals | Word Play | Pinkfong Songs for Children,"1,090,091 views","Jun 20, 2017",1:47
The Best Songs of May 2017 | Be happy with baby shark | +Compilation | Pinkfong Songs for Children,"11,239,246 views","Jun 17, 2017",2:24:26
J.K.L Dance | ABC Dance | Pinkfong Songs for Children,"1,165,377 views","Jun 18, 2017",2:01
Elasmosaurus | Dinosaur Songs | Pinkfong Songs for Children,"1,419,503 views","Jun 17, 2017",1:09
Wash Your Hands | Make bubbles and wash your hands | Healthy Habits | Pinkfong Songs for Children,"362,549 views","Jun 14, 2017",1:42
Move Like the Dinosaurs | Word Play | Pinkfong Songs for Children,"1,554,854 views","Jun 13, 2017",1:31
G.H.I Dance | ABC Dance | Pinkfong Songs for Children,"1,216,450 views","Jun 11, 2017",1:59
Ballerino Rhinoceros | Rhinoceros | Animal Songs | Pinkfong Songs for Children,"2,952,659 views","Jun 10, 2017",1:39
Maiasaura | Dinosaur Songs | Pinkfong Songs for Children,"572,120 views","Jun 9, 2017",1:21
Baby Shark | Word Play | Pinkfong Songs for Children,"33,303,826 views","Jun 6, 2017",2:11
D.E.F Dance | ABC Dance | Pinkfong Songs for Children,"649,765 views","Jun 4, 2017",1:09
Diplodocus | Dinosaur Songs | Pinkfong Songs for Children,"1,398,760 views","Jun 2, 2017",1:21
"Animals, Animals | Baby Shark and More | +Compilation | Animal Songs | Pinkfong Songs for Children","8,635,266 views","Jun 3, 2017",27:50
Cheetah | Word Play | Pinkfong Songs for Children,"4,505,950 views","May 30, 2017",1:09
A.B.C Dance | ABC Dance | Pinkfong Songs for Children,"9,215,458 views","May 28, 2017",2:01
Pachycephalosaurus | Dinosaur Songs | Pinkfong Songs for Children,"2,638,109 views","May 26, 2017",1:25
Be Happy With Baby Shark | doo doo doo doo doo doo | Animal Songs | Pinkfong Songs for Children,"45,019,244 views","May 27, 2017",1:44
Police Car | Word Play | Pinkfong Songs for Children,"2,738,946 views","May 23, 2017",1:44
Jobs | Word Songs | Word Power | Pinkfong Songs for Children,"2,014,361 views","May 21, 2017",1:28
The Best Songs of April 2017 | Spinosaurus VS T-Rex | +Compilation | Pinkfong Songs for Children,"14,110,934 views","May 20, 2017",1:55:38
Brachiosaurus | Dinosaur Songs | Pinkfong Songs for Children,"3,456,061 views","May 19, 2017",1:25
[App Trailer] Pinkfong Shapes & Colors,"830,622 views","May 18, 2017",0:53
Polar Bear | Word Play | Pinkfong Songs for Children,"879,163 views","May 15, 2017",1:38
Pinkfong's song | Sing in the Spring | Super Phonics | Pinkfong Songs for Children,"103,566 views","May 17, 2017",1:47
New Word Play Trailer | Pinkfong Songs for Children,"553,151 views","May 14, 2017",0:21
Waddle Emperor Penguin | Penguin | Animal Songs | Pinkfong Songs for Children,"639,223 views","May 13, 2017",1:30
"Peek-a-Boo | Peek-a, peek-a, peek-a-boo! | Healthy Habits | Pinkfong Songs for Children","12,291,391 views","May 31, 2017",1:09
Pteranodon | Dinosaur Songs | Pinkfong Songs for Children,"757,439 views","May 12, 2017",1:49
Magic e | Super Phonics | Pinkfong Songs for Children,"387,124 views","May 10, 2017",1:33
Triceratops | Dinosaur Songs | Pinkfong Songs for Children,"1,159,128 views","May 5, 2017",1:32
Bag Beg Big Bog Bug | Super Phonics | Pinkfong Songs for Children,"357,566 views","May 3, 2017",1:14
Seasons | Word Songs | Word Power | Pinkfong Songs for Children,"560,271 views","Apr 30, 2017",1:37
"Clown Fish, Bluetang | Tropical Fish | Animal Songs | Pinkfong Songs for Children","3,127,367 views","Apr 29, 2017",1:33
Ankylosaurus | Dinosaur Songs | Pinkfong Songs for Children,"3,023,433 views","Apr 28, 2017",1:33
Spinosaurus VS Tyrannosaurus | Dinosaur Songs | Pinkfong Songs for Children,"8,907,067 views","Apr 27, 2017",1:21
The Vowel Family | Super Phonics | Pinkfong Songs for Children,"5,599,274 views","Apr 26, 2017",1:51
Baby Shark Compilation | Holiday Sharks and more | Animal Songs | Pinkfong Songs for Children,"60,111,112 views","Apr 22, 2017",29:01
Che Che Koolay Giraffe | Giraffe | Animal Songs | Pinkfong Songs for Children,"2,582,170 views","Apr 23, 2017",1:38
wh | White Whale | Super Phonics | Pinkfong Songs for Children,"365,159 views","Apr 19, 2017",1:26
Dino World | T-Rex and more | +Compilation | Dinosaur Musical | Pinkfong Stories for Children,"53,925,321 views","Apr 16, 2017",42:53
The Best Songs of March 2017 | Color Bus and more | +Compilation | Pinkfong Songs for Children,"6,426,975 views","Apr 15, 2017",1:38:07
"The Best Hunter, Tyrannosaurus | Dinosaur Songs | Pinkfong Songs for Children","8,374,602 views","Apr 14, 2017",1:30
ck | Tick Tock | Super Phonics | Pinkfong Songs for Children,"383,918 views","Apr 12, 2017",1:34
Super Phonics | Chugga Chugga Choo Choo and more | +Compilation | Pinkfong Songs for Children,"6,876,128 views","Apr 9, 2017",31:44
Tour Bus | Tour bus goes around the world | Bus Songs | Car Songs | Pinkfong Songs for Children,"1,268,345 views","Apr 7, 2017",1:09
ch | Chugga Chugga Choo Choo | Super Phonics | Pinkfong Songs for Children,"485,437 views","Apr 5, 2017",1:09
Bugs' Life | Ants in My Pants and more | +Compilation | Bug Songs | Pinkfong Songs for Children,"6,760,913 views","Apr 2, 2017",14:45
Fuh Fuh Fennec Fox | Fennec Fox | Animal Songs | Pinkfong Songs for Children,"2,555,451 views","Apr 1, 2017",1:09
Monster Truck Race | Monster Trucks | Pinkfong Songs for Children,"5,866,846 views","Mar 31, 2017",1:28
th | Mouth Teeth Mouth | Super Phonics | Pinkfong Songs for Children,"669,903 views","Mar 29, 2017",1:34
Where Did the Dinosaurs Go | Dinosaur Songs | Pinkfong Songs for Children,"4,018,631 views","Mar 27, 2017",1:56
Triceratops | Who Am I? | Dinosaur Songs | Pinkfong Songs for Children,"1,469,755 views","Mar 27, 2017",1:39
Halloween Is Almost Here | Halloween Songs | Pinkfong Songs for Children,"212,624 views","Mar 27, 2017",1:36
Move Like the Dinosaurs | Dinosaur Songs | Pinkfong Songs for Children,"883,959 views","Mar 27, 2017",1:26
Finger Animals | Number Songs | Pinkfong Songs for Children,"85,924 views","Mar 27, 2017",1:02
"My Pet, My Buddy | Animal Songs | Pinkfong Songs for Children","1,404,353 views","Mar 27, 2017",1:59
Baby Animals | Animal Songs | Pinkfong Songs for Children,"3,541,228 views","Mar 27, 2017",1:42
Monster Shuffle | Halloween Songs | Pinkfong Songs for Children,"3,661,943 views","Mar 27, 2017",1:35
The Elves and the Shoemaker | Christmas Stories | Pinkfong Story Time for Children,"1,336,848 views","Mar 27, 2017",5:01
Animal-Saurus | Dinosaur Songs | Pinkfong Songs for Children,"806,606 views","Mar 27, 2017",1:49
If Dinosaurs Were Still Alive | Dinosaur Songs | Pinkfong Songs for Children,"894,520 views","Mar 27, 2017",1:53
Halloween Party | Halloween Songs | Pinkfong Songs for Children,"218,712 views","Mar 27, 2017",1:09
"Mother Goose SPECIAL | Sheep shearing, Flipping card game and more | Pinkfong Songs for Children","626,436 views","Mar 25, 2017",29:36
oo | Woo Hoo in a Zoo | Super Phonics | Pinkfong Songs for Children,"369,258 views","Mar 22, 2017",1:35
[Exclusive] The Making of Baby Shark Korean Ver. | Animal Songs | Pinkfong Songs for Children,"455,297 views","Mar 18, 2017",1:09
Swan | Animal Songs | Pinkfong Songs for Children,"900,132 views","Mar 19, 2017",1:56
Color Bus | Bus Songs | Car Songs | Pinkfong Songs for Children,"31,666,809 views","Mar 14, 2017",3:16
